id,label,tweet
2291,1,"She too mad!! RT @EverythangPARIS: Hold the fuck up .... RT @tayyoung_: FUCK OBAMA, dumb ass nigger"
2292,1,"WILL ALL MY FOLLOWERS SHIT ON THIS RACIST HOE PLEASE =====>>> “@tayyoung_: FUCK OBAMA, dumb ass nigger”"
2293,1,"@MusicInDavid wtf u talking about u dumb fuck?? The Clips, Bulls, and Hawks! Your illiterate ass nigger lmaooo"
2294,1,"“@_frank_thatank: ""HEY GUYS IM A NIGGER AND I DUN KNIW HAW TEW SPEEL"" @___ItsMeee @Jemmaica https://twitter.com/_frank_thatank/status/356134793987117056/photo/1” SPELL***?DUMB FUCK"
2295,1,Ummm.. @secretservice MT @Jakewilliams310: fuck obama I'm gonna try to kill that nigger if this dumb black population votes him potus again.
2296,1,"“@shebad32: “@tayyoung_: FUCK OBAMA, dumb ass nigger” &lt;--- the HATE is still real!” Prolly under OBAMACARE, tru"
2297,1,"@Hizzsterr @SoaRTenser you dumb nigger fuck, he's obv kidding"
2298,1,"RT @OGcuhh: I hate when fat niggas try to shoot they shot at me, that's disrespectful."
2299,1,"Ur ppm data, even for 2019, dont touch 400 at all bro! This is the last one year data. Get those numbers right first. The perhaps caramelise, normalise, stigmatize and magnetize the rest? https://www.esrl.noaa.gov/gmd/ccgg/trends/weekly.html"
2300,1,"Fucking sand niggers, hey dumb fucks, #religion isn't about killing people, I'll take you sleeper cell pussies on"
2301,1,Aint een black but the word nigger is disgusting and unacceptable Mfs should get they ass fuckin beat for using that word ever
2302,1,@ye4hbruh Who the fuck r u dumb NIGGER! Do u know what it means monkey
2303,1,Niggas getting Benjamin Franklin tatted on em or any white man gotta be the dumbest dumb fuck niggers outchea
2304,1,Yet Trump in his hugely racist just blames other races for anything that goes wrong. He's Blamed Mexicans and Asians mostly over the past few years and he refuses to even acknowledge the Black Lives Matter movement.
2305,1,Because they can't play with white kids? I think we are going back in history. Is black baseball still called the negro league? No.
2306,1,I've been called a spic by white liberals on numerous occasions. You're not so innocent yourselves. #negro
2307,1,@AnimalRightsJen As a Black woman #NIGGER doesn't offend me unless used by whites to offend. I was taught it meant ANYONE disgusting nasty
2308,1,@Bryce_313 @MLGsina @xJerzZx and I'm not Mexican or black so you dumb by saying nigger you dumb fat fuck
2309,1,I’m starting to think you are low IQ. Perhaps he should have brought up the 19 black people killed and 55 injured this past weekend in Chicago as victims of black on black crime or perhaps some random muggings. None of which have anything to do with the 4th of July.
2310,1,Fuck you dumb ass scary ass face ass bitch. You say nigger every other day stupid ass hoe
2311,1,"this is why america is fucked up #racist #killyourself ,#wasteoflife !!!! RT""@tayyoung_: FUCK OBAMA, dumb ass nigger"""
2312,1,"@MitchJump real talk, this fuck boi put periods in between every word and didn't even capitalize all of em. dumb nigger."
2313,1,Ppl sooo dumb. I bet it was the same little boy her birth dad would call a NIGGER. Fuck yall defending her for ? pic.twitter.com/5Nlc2CIPiU
2314,1,"Negro translates to black in Spanish. His English is broken. I've been called a white person when I worked in Africa all the time. I don't see an issue, they were calling me by whatever was easiest for them. Same goes for the GK for Leeds"
2315,1,"ellie omgg i love u so much, i love ur art and i love when we interact because ur honestly amazing like no joke i’m so happy you were one of the first accounts that i followed when i joined star wars twitter"
2316,1,@sairasameeraro So God the Father only created pple who are NOT white? Then where did we come from? Racism is a sin. You're obviously not Christian. Why do U think that God the Son) Christ was bronze colored? A mixture of all of mankind. Communists teach that there is NO GOD!
2317,1,"Some girl called me a nigger in the mcdonals parking lot, I'm not even black so FUCK you dumb bitch"
2318,1,"(Acts 29:19886) SEE St Matthew 13:30, ""LET (them) both grow (on this world) together (referring to God's divine dark skinned ""Golden"" Negro Hebrew creation of God's people and the white species Nephilim creature people of the Devil called ""TARES"" by God, children of the ""enemy"""
2319,1,Caste is like race.. u marry a white american bcom American but still remain Colored. Tht is y Castism in Hinduism is Racism
2320,1,Ur right about the second and the first one is kalagulabi ladkiyaan
2321,1,"What a sweet little thing you are. I asked a legitimate question. He posted the racists crap. He's black &amp; he used a racist term. If white people say that we're branded racists,and should be. But, he said it and it's ok? BTW, you've sunk way past anything I've said."
2322,1,The fact that there are black men that joke about being cool with a Yt woman calling him a nigger during sex and black women calling them selves a YT mans whore as “jokes” is disgusting
2323,1,"okay but. why does buttgeig have a full, steaming hot plate of southern comfort food while my mans al only got 2 slices of dry toast?? they must really think we’re dumb as fuck lmao"
2324,1,"I’ve dmed multiple people about mmm’s past issues....But first, I want to say that I don’t have the intention to speak over the black community since im not black. I apologize if I make a mistake in my wording of this. Please educate me if I word anything wrong."
2325,1,"Observing niggers in west oakland, damn right when I thought they were stupid they brought it to a whole new low. NIGGER = dumb fucks."
2326,1,The fucking freaks literally think they are going to replace me with that spic pussy faggot garbage. Like steal my home and insert his disgusting freak nigger ass...and I’m the one with black heritage
2327,1,"You say ""nigger"" like being black is disgusting?"
2328,1,Give me my land and a winchester bitch Ion care bout no damn White folk being my equal dumb ass niggers fuck MLK bro.
2329,1,"It’s called Black consumption. It’s a ritual practiced by white supremacist. They did this to Nat Turner. The book, The Delectable Negro, talks about this."
2330,1,"The rage RT @tayyoung_: FUCK OBAMA, dumb ass nigger"
2331,1,@clancycnnRT@mipesom:He IS mixedISN'T he?Historically racism in u.s. is based on the one drop theory.One dropof colored blood=u r not white
2332,1,"“@tayyoung_: FUCK OBAMA, dumb ass nigger” please do this entire planet a favor &amp;&amp; kill yourself. dumb fuck"
2333,1,"HASN'T DONE ANYTHING FOR THE PAST 20 TO 30 YEARS FOR BLACK LIVES WHILE HE WAS IN CONGRESS EXCEPT FILL HIS POCKETS. ONCE THERE WAS A CIVIL RIGHTS HERO, THEN HE WENT TO CONGRESS IN THE DEMOCRAT PARTY AND DID NOTHING BUT LIP WORK. SORRY LEWIS RIP BUT TRUTH BE TOLD"
2334,1,"@AndrewS82805912 Andrew, Andrew, Andrew.. Tsk tsk tsk.. Why would u call someone disgusting for thinking about beautiful women like Melania when ur first 20 tweets have u pleading for attention from women with weirdo one or two word tweets Come on... Be not a hypocrite"
2335,1,"Oh you mad? Smh “@tayyoung_ FUCK OBAMA, dumb ass nigger”"
2336,1,"Lmao you mad ma? RT @Kebiinu: How much make up did you use to cover up that mess though? RT @tayyoung_ FUCK OBAMA, dumb ass nigger"
2337,1,When dumb mother fuckerd call everyone a nigger. Go fuck yourself you ignorant piece of shit
2338,1,"Light skin or dark skin .. You still a ""nigger"" dumb fucks ! http://instagram.com/p/elXGsyE9DY/"
2339,1,It's obvious that you're bullying innocent foreigners and embracing the bad ones... how stupid can you get?
2340,1,"WTF is the Dumb Nigger shit on A&amp;E ""Peacemaker""...The got another where niggas snitch on themselves First 48 now this?? Dumb ignorant Fucks"
2341,1,racists will find the simplest tweet talking about black people just say dumb stuff tweet: i love my black hair racist: you stupid lazy niggers don’t even have hair go fuck your ancestors #justmyopinion #BlueLivesMatter #Trump2020
2342,1,"@realDonaldTrumpA A Trump supporter, Matthew Martin of Hineston,LA after hitting and killing a black man with his pickup truck posted on snapchat that it was just ""some nigger."" Disgusting!!!!"
2343,1,Can't fucking stand people. Fuck you. You are the definition of a dumb fucking nigger.
2344,1,"@PleazeStop @ChiefZee @HuffingtonPost Go fuck yourself, dumb nigger. Everywhere your kind lives is in destitute ruin. Go back to apefrika."
2345,1,"Racist ""uneducated"" ""deplorable"" ""dumb"" ""not educated"" =/= ""nigger"" ""kike"" ""dike"" ""faggot"" ""bitch"" ""cuck"" etc. get the fuck outta here."
2346,1,wow..this is old as fuck..and ur dumb as fuck RT @I_BlowShitUp: @D_R_A_M_A__KING this u dumbass nigger http://twitpic.com/868pkr
2347,1,All the personnel in washington dc all are dumb fuck niggers no matter what skin color they all are
2348,1,"Lol I've tried doing that when I was in the fandom. I even tried making friends. But because of the fact I was an ARMY first, I was called a dumb nigger, Fake fan, and an ape. So fuck that. I support EXO, but I despise the fandom"
2349,1,"Really? Another bitch calling YOUR president dumb &amp; a nigger? Say it with me PRESIDENT OBAMA! RT @tayyoung_ FUCK OBAMA, dumb ass nigger"
2350,1,He called White conservatives wolves snarling their teeth at the Negro.
2351,1,racism is when u wash your white clothes before the colored ones**
2352,1,"@drlauraprogram YOUR DUMB ASS FUCK! BLACK COMEDIANS SAY NIGGA, NOT NIGGER YOU FUCK FACE! AND NO ONES EVER SAID B, WHAT DO JEWS LIKE YOU ASS!"
2353,1,"he graduated harvard law, what you doin RT @tayyoung_: FUCK OBAMA, dumb ass nigger"
2354,1,Get the fuck off of me!!!!!!!!! Dumb nigger!!!!!!!
2355,1,"Oh hell i dont call my friends dude did you call ur friends dude? Lol im her friends of course i will be the one standing for her, did im here for you lol, wasting my time, and ler im trying being nice from the first ler"
2356,1,"BLM is a political regime run by domestic terrorists and anarchists. Just stop! Because of BLM, more black lives were lost due to the rioting and anarchy than lives lost by cops in the past decade. You can’t justify anything BLM is doing anymore, it’s all BS!"
2357,1,"“@tayyoung_: FUCK OBAMA, dumb ass nigger”fckkkk yu fatass"
2358,1,"RT @NickoleMariee BITCH !!!! Do you wanna die???? “@tayyoung_: FUCK OBAMA, dumb ass nigger” get her lol"
2359,1,She’s is called a coon cause she’s anti black She spoke crazy about George Floyd past etc because it appeased her white fan base Ok FAIR But she’s been silent on breonna Taylor and Elijah McClain you know why? Cause they don’t have anything she can exploit
2360,1,what the fuck is abusing the mechanics??? fuck these dumb niggers at umg
2361,1,This person in office didn’t make anything worse. How about asking your past potus Nobama who was the first black potus who did nothing about race. Even his home town Chicago was a mess then.
2362,1,"Yoo I fucking hate the dumb, low life fucking niggers that work at Wendys, fuck you how do you mess up a PLAIN HAMBURGER, fucking plain..smh"
2363,1,#Racism is such a hot Topic that people see more than 1 color &amp; Thats It. @EkThapaTiger u wouldn't have felt same for diff Colored Flowers.
2364,1,@MandaSwaggie Fuck the fake publicity dumb nigger.
2365,1,"Them but have had him though Me: does it look like I give a fuck?! Is that why y'all stalking and copying me dumb fools, take that gossip shit somewhere else real bitch like myself don't gossip I get shit done y'all should ask your niggers out there."
2366,1,@IDFCFIRSTBank i already mailed for secomd moreterum but one ladya abuse i show all mail but but she cant dint want to hear single word comtinue abuseing now i go to police station so cheap company in ur ginda raj going on by idgc first bank see moreterum proff my no 7604091649
2367,1,"Yo Mama Want That Dick Though ! RT @tayyoung_: FUCK OBAMA, dumb ass nigger"
2368,1,"Im just saying LSHB-----really///.////RT @iseegreatness: ""@tayyoung_: FUCK OBAMA, dumb ass nigger""...you a dumbass lil bitch"
2369,1,"@xjacindax: Goodbye. RT “@TrainDirty_: Niggers call niggers niggers, white people call niggers niggers - ooooh racist”you dumb as fuck."
2370,1,YES HAI DANA UR ONE OF MY FIRST MOOTS ILY
2371,1,the first and second one ur gorgeous
2372,1,I HATE LEBRON !!! YOU DUMB FUCKED UP HAIRLINE CLUTCH MOTHERFUCKER FUCK YOU NIGGER
2373,1,"How many nigger dicks u done sucked?RT @tayyoung_: FUCK OBAMA, dumb ass nigger"
2374,1,"Apparently we still got a lot of puppets of the white liberal. Malcolm X was what they called a Negro leader, a real leader not a white mans puppet you think X would be silent on black babies dying because a white man wasn’t the one that killed em?"
2375,1,"Wow theirs still racism!! And people still use The word ""nigger"" to describe a colored person! Im disgusted.."
2376,1,"(Acts 29:22004) AND BY ""REPENTANCE"" UNTO our Divine Dark Skinned ""Golden"" Negro Lord God, for their devil's ""whiteness"" of Satan in all of them that are the children of the Devil, as God called them for ""obvious"" reasons, since they looks ""white"" like the Devil is ""white"","
2377,1,"Berta: You get cucked yet Zippy? Alan: Shes very attractive but I'm not sure about watching her get pillaged by a well endowed black guy Berta: Won't be too different from the first time u had sex, except ur the one ashamed of what u did this time and she's the one getting off"
2378,1,Black men will let a white girl sit there &amp; say all types of racist things &amp; still fuck w/ them. Coonin house niggers. Disgusting.
2379,1,PUT DOWN THE PHONE AND DRIVE YOU DUMB NIGGER... God all you fuck tards.
2380,1,"To be fair, the police treat everyone like Niggers, not only black people. Unfortunately, black people get it 10x worse, and it is disgusting. Instead of defunding the police, more funding is required to better train these officers so as to prevent more assholes being hired."
2381,1,"So basically continue to do what Y'ALL have always done & sweep the racism in this Country under the rug, even though we ALL can clearly still smell it. Sorry but America's Rose Colored Glasses are Broken #WeSeeYou U may self identify as White, but the world knows Ur not #WakeUp"
2382,1,Bragging about shit like its something to be proud about. Nigger fuck you. That right there is why you’ll stay a dumb nigger
2383,1,"Can I ask you something, why is using the word “Negro” a cancelling offense only when it comes out of the mouth of a white person but when black people say it to each other in a so called “endearing” way it’s acceptable? Shouldn’t those words be banned from everyone’s vocabulary?"
2384,1,Fuck u dumb ass NIGGERS......I wouldn't dare vote for them crackers. ...WHY WHY WHY OH i forgot… https://www.instagram.com/p/BLYTsO-hEgW/
2385,1,I don't believe that the country will ever be great unless the so- called Black Living Martyr comes to an agreement the White Truth Keeper to work together. This work includes the past as well as the present. I am unable to make anyone do anything by force. Neither do I like it
2386,1,"Are u on drugs? Never has there been a retaliation on colored people after such an attack, why try to force this to be a racism issue."
2387,1,Last I checked that would be categorized as filing a false report agin a Negro while white woman. Brother had to produce VIDEO That ain’t justice that’s called being Black in America and not an entertainer - entertain them and you’re kinda accepted.
2388,1,#beachbodyready http://t.co/nTAnxTG50h
2389,1,@lmaobeast get fucking cancer worthless loser no one loves u dumb cunt nigger fucker u fuck urself on a daily basis dumb NIGGER
2390,1,“@goshawty123: barack obama is a faggot &amp; nigger. real men HATE gays .” FUCK YOU YOU DUMB ASS BITCH . youre so ignorant for no reason son !
2391,1,"Your president is BLACK! RT @tayyoung_: FUCK OBAMA, dumb ass nigger"
2392,1,@LowKey_Bee fully support that man. ppl are dumb as fuck. some idiot was on here trying 2 tell me nigga and nigger don't sound the same!
2393,1,"So the G O P's think Democrats are bitches, obama is a dumb nigger, and they control money.......sound like new world order 2 me."
2394,1,That dumb nigger on cincy can go fuck himself after that look on his face #whitepower
2395,1,I heard Dumb niggers can fuck the most. Who knew ?
2396,1,"I find it disgusting and strange how a black person can call another black person, or themselves, ""nigger"". Its degrading!!"
2397,1,RT @rickylong33: yeah #69 on the saints is a dumb fuckin nigger. fuck niggers!&lt;~ fuck YOU bitch #racistswag
2398,1,"RT @HeemGotTheJUICE: “@OsamaBinHeemin: “@tayyoung_: FUCK OBAMA, dumb ass nigger” Dont Get Lil Reesed Bitch” bitch"
2399,1,@brittd1178 see And u deserve all that. Calling him a nigger fuck wrong with yo dumb ass. Yeah get out n vote cuz ppl like her a voting
2400,1,@TiffyDianne fuck you. You dumb ass mofo nigger.
2401,1,My Bad Can't Black Niggers! Annoying..Pubic Hair Pick..disgusting Clevlen..black is black
2402,1,@cuntyrih Only a disgusting nigger like you would write shit like this you look like that fat black girl that played Precious
2403,1,not how it went dumb nigger we killed you to choke me and beat the living fuck out of money please rt my family is dy
2404,1,"@tayyoung_: FUCK OBAMA, dumb ass nigger are you crazy?"
2405,1,Smoking ANYTHING will fuck your lungs up. You niggers are so dumb and musty.
2406,1,Second john Mayer isn't racist jus becuz ge doesn't date black women. Now if he said I don't fuck wit dumb nigger bitches then I'd see ur .
2407,1,"You can be a white and be a nigger if you dumb as fuck , the term has nothing to do with race"
2408,1,first impression: A French schlatt Translator wow cool! your nickname in my head: French man closeness ratings [1-10]: I would say a 7 do i like you: HAHA NO you are my: ehhhhh idk ever had a crush on you: no should you post this too: maybe one random thought: ur gay take the L
2409,1,NIGGERS is the real way you dumb fuck
2410,1,Dumb ugly nigger name Wayne Positive trash soft ass nigga fuck red and white pic.twitter.com/n3flBT3Kmv
2411,1,baby you can drive my car http://t.co/gpsW3MvALV #asian #asianbabes #asiangirls #xxx #nsfw
2412,1,"“@tayyoung_: FUCK OBAMA, dumb ass nigger”• this is sad! What has he done to you?"
2413,1,"@Traethompson6 @olivia_cornett says the guy who prolly lives in Kentucky, LAMO. you dumb fuck I dont live in Cali and fuck that nigger obama"
2414,1,@racobaldo_rich dumb ass bitch wanna be nigger pussy fuck out of here boutta fuck you up rs
2415,1,I’ve seen some of y’all post more about hhn being canceled within the last 2 hours than anything BLM related in the past two months. your silence &amp; the black squares on your insta feed lookin real cute rn!
2416,1,@zemichi HAHAHA HE USES A PEN WHAT A DUMB NIGGER WHAT THE FUCK
2417,1,A #BLMprotest cake down my @WauwatosaWI street a few minutes ago. I went outside and showed support as they walked past. Asked folks with little ones if they needed anything and cheered them on. Then I saw the black SUV following at a distance.
2418,1,Hanes website. I wear a 3X. Target usually is good too but online not in store. It’s hard to find anything past a XXL in store.
2419,1,"nigga nigga nigga nigga. fuck who says NIGGA, it aint NIGGER. people be trippin bout dumb lil shit."
2420,1,Dear Apple thanks for making your headphones such pieces of shit. It's ok though cause I'm a dumb nigger fuck and keep buying them.
2421,1,@AnthonyTBurro me: niger ass nigger ass nigger anthony: nice words dumb fuck
2422,1,"Fuck it , then . not focusin on this nigger . not focusin on dumb little hoes . not focusin on nutass drama. im only focusin on my education"
2423,1,"Fuck you for this dawg lmfaoooo ""@CoonGawd: Dumb worthless chinks if your eyes weren't so fucking tight you'd see the fucking orange nigger"""
2424,1,"“@tayyoung_: FUCK OBAMA, dumb ass nigger” bitch fuck u go suck a long black dick!!"
2425,1,"Imma go find me a white man, that I know won’t say not dumb shit like that out loud fuck y’all niggers"
2426,1,"U mad bitch? RT @tayyoung_: FUCK OBAMA, dumb ass nigger"
2427,1,"You forgot president after nigger....RT @tayyoung_ FUCK OBAMA, dumb ass nigger"
2428,1,okay but you’re proving our point. yes that scenario is wrong and disgusting but that’s no where near the general racism minorities face themselves. a black persons moves into a white neighborhood and his neighbor says “leave nigger” see the difference? that’s racism
2429,1,School boy Q a fuckin nigger &amp; I'm just a dumb for spending 8 minutes trying to decipher what the fuck he just typed.
2430,1,RT @MikeSimsWalker RT @SamJags: @MikeSimsWalker FUCK YOU DUMB NIGGER!!!! JAGS SUCK FUCK YOU!!!!!&lt;Wow! &gt;&gt; Keep it classy.
2431,1,“@Ebolydia: @AZEALIABANKS shut the fuck up dumb nigger” &lt; and then check this lol u so pathetic
2432,1,Fuck all you dumb niggers
2433,1,"“@tayyoung_: FUCK OBAMA, dumb ass nigger” &lt;—— tight"
2434,1,All I dumb fuck black got all these different race calling us niggers to are our faces n u guys are laughing with them
2435,1,nigger i is smarted than u bc i iz not a nigger — lmao you're dumb as fuck. making yourself look even more like ... http://ask.fm/a/4n643e8a
2436,1,Racism is learned not something ur born with! So it sometimes takes a life lesson 2 understand that a colored will always try 2 nigger you!
2437,1,Fucking dumb bitch fuck nigger my beats broke completely
2438,1,@Katherineex3_ @thereal_calle oooooooooooo she said sit the fuck down bitch nigger said shit ur dumb Versace ass up
2439,1,@MACCAPONE @_xthatgirlmari fuck you dumb cunt. BYE NIGGER!
2440,1,I don’t like bragging about really anything I do but over the past year I’ve helped four black women take care of unwanted pregnancies. Motherhood should not be forced on anyone and I count it a privilege to help black women live the life that THEY want.
2441,1,You 2 dumb ugly nigger name Wayne Positive trash soft ass nigga black &amp; brown fuck red and white pic.twitter.com/5YE1MgKKx0
2442,1,"@La5to don't be mad your a dumb fuck google ""nigger"" GET A LIFE PUSSYHOLE !!!"
2443,1,I believed colored people can be racist. Not only have i witnessed it first hand but racism is the belief that another race is inferior to your own. Regardless of power status - u not going to find any dictionary that says only non-colored people can be racist. Its absurd.
2444,1,"If the past couple of days/weeks/months/all of our lives has shown us anything, don’t nobody give a fuck about you if you’re a black man."
2445,1,Another anti-white negro Nazi dressing up in white mans' clothing. It's called cultural appropriation.
2446,1,@NiggaNameSteven @Haley_Bryan youre a nigger too ya dumb fuck.
2447,1,Fuck!this dumb ass nigger jus stepped on my foot &amp; I jus recently washed my sneaker...nxa idiot!
2448,1,"Y’all see all these niggers trying to justify celebrating a WHITE holiday to me like I’m somebody y’all ancestors were in chains July 4th, 1776 but y’all keep on. I DONT GIVE A FUCK WHAT YOU DO WITH YOUR TIME dumb asses..pop all the fireworks and eat all the bbq clowns"
2449,1,“@mondekelsie: fuck you dumb ass bitch nigger mother fucker”
2450,1,I swear to god. I hate niggers. If you don't like what I'm tweeting unfollow me. Dumb as shit. Fuck out of here with them subtweets
2451,1,Yo Msbnc what the hell was that about? You called Kobe and his team niggers the fuck is wrong with you?! Are You Dumb pic.twitter.com/aVBYO4PEBL
2452,1,Dumb ugly nigger fuck red &amp; white pic.twitter.com/4svhDBGjAI
2453,1,@EwanShackley WILL YOU PLEASE FUCK OFF YOU DUMB NIGGER CUNT! IF ASSAULT WASN'T ILLEGAL I WOULD KILL YOU!
2454,1,@ViTaLxZe @proxy95 shut the fuck up you dumb bitch Tyler. I'm never playing with you again. You're straight ass. I'm the goat nigger cunts!!
2455,1,Oh yea he's hella mad!! “@iLoveRedBonesz: You mad bro? RT @Colton_Zappe: Fuck that dumb nigger Obama”
2456,1,Nothing more disgusting than niggers who enable non black women to disrespect black women on here lmaoooo
2457,1,Niggers who make Rap videos dressing american labels when they live in Africa they R dumb as fuck.
2458,1,vete a la mierda que negro tonto! (fuck you you dumb nigger!)
2459,1,rape is real..zvasiyana nema jokes about being drunk or being gay or being lesbian...rape is not ones choice or wish..thtz where the sensitivity is coming from
2460,1,You never saw any celebrity say anything like this for Obama: B Maher Incest Rape 'Joke' S Colbert Gay 'joke' K Griffin beheading 'joke'
2461,1,"@ManhattaKnight I mean he's gay, but he uses gendered slurs and makes rape jokes"
2462,1,RT @Raul_Novoa16: @AliciaBernardez @Alex_Aim @_mecaesmal  feminazi
2463,1,Rape is rape. And the fact that I read one post about a guy getting raped and the comments are calling him gay and he should be happy...? stfu and I really hope no one takes this as a joke tf you own no ones body. You have no rights to do whatever you want to someone else.
2464,1,"@coiny Also, it's hard to take a company seriously re: harassment when the game has rape jokes &amp; gay jokes and treats women the way it does."
2465,1,"Idgaf if you are gay, lesbian, bisexual, or whatever the fuck you are, you don't fuck make a rape joke and think it's fucken ok"
2466,1,"#GermanProfessor gives meaning to term FemiNazi.Doesn't hire ""Indian Men"" bcz of ""Indias's Rape Problem"""
2467,1,RT @mcclure111: #DontDateSJWs #ThatWouldBeAViolationOfTheRestrainingOrder
2468,1,So I call you female I’m basically calling you a bitch ?
2469,1,"Simple things please simple minds. @pumpkinking39 I'm not sexist but dammit, the best jokes are."
2470,1,I know the worst feeling for a female gotta be when they break a nail I can just tell that shit hurt like a bitch
2471,1,"SO HILARIOUS U WRITE UR OWN MATERIAL? @JesseElJefe A lot of ppl call me sexist. But those ppl are women, and their opinions don't matter."
2472,1,"“We voted for a guy who said he’d rather have a dead son than a gay one, claimed POC weren’t ‘even good for procreation anymore’, &amp; told a female politician the only reason he wouldn’t rape her was bc she was ugly, but please don’t think we’re sexist, homophobic, or racist.”"
2473,1,"I always get fucking pissed when I see a man joke about the sexual abuse of another man. “Wow. Please she should come &amp; rape me too, some of us want.” “Mans is complaining. Nigga you gay? ” What foolishness, mocking and minimizing someone's pain for bants. Are you okay at all?"
2474,1,men who call women ‘females’ or ‘bitches’ have big i’ve never seen a real vagina energy
2475,1,"In a world where race jokes , gay jokes , and rape jokes aren’t acceptable comedy has taken a weird ass turn . Like you would think it would make comedy better but nah that’s really not the case."
2476,1,RT @beavergate: @MT8_9 I'd like to focus on the plight of the Beaver.  We are oppressed and I consider myself a victim.
2477,1,"@DrawPlayDave ""Nuke the gays"" is one of those ""ha ha no but really"" jokes. Whereas no one is actually pushing an agenda of child rape."
2478,1,@MEETtheBatman akdldkakakkd. What did you do. Was it an underage black gay cat rape joke?
2479,1,RT @BudLightBro FUCK. I'm not sexist but I have a girl in my recruit school AGAIN. Son of a bitch.
2480,1,"almost 2017 & yall still out here using gay as an insult, making rape jokes, &amp; degrading women bc of their sexual history?? thats gotta go."
2481,1,RT @_little_old_me: Who are the pretty girls these 2 blonde scrubbers keep talking about? #MKR
2482,1,"I hope Twitter rips you a new one. You make me sick. @jimboslice_13 @ry_casper ""how to discribe rape. His dick was hungry!"" #notsexist"
2483,1,I'm annoyed to have missed this live. Need some bitchy. #mkr2015 #mykitchenrules #mkr
2484,1,I call people bitches all the time. Male and female. Why did he call her one?
2485,1,"After Pacquiao's ""kill the gays"", Vice Ganda's endless rape jokes &amp; Duterte... I'm starting to think the Philippines likes train wrecks."
2486,1,"Cant call her a bitch, cause a bitch is a female dog, and female dogs are loyal, which these hoes are not."
2487,1,Im mad he didn't hit that bitch ! https://t.co/7sJtfx1SFy
2488,1,"RT @brian_day15: I swear, I'm not sexist, but I honestly just cannot stand the woman college football announcer on ESPN2"
2489,1,"Morrison believes a Labor candidate's history of social media rape jokes required disendorsement saying ""the standard you walk past..."" A Liberal candidate's history of campaigning that gay people are paedophiles... Morrison: [keeps walking]"
2490,1,were there no women on the ships? just gays? is that that why he loves rape jokes so much? doubt it.
2491,1,JODER xDDD @InkingMyPast @feminazi
2492,1,"When they speak its a dick joke, ""that's what she said huehuehue"", calling some gay/faggot, making rape/sexist/racist/homophobic comments"
2493,1,RT @jcsliva1999 @Pjmcentee she is blond what do you want #notsexist
2494,1,"RT @souperfan2012: Hollywoods newest Feminazi movie remake will be titled ""Ben Her"".~Me"
2495,1,from what people have said there are rape jokes and the gay characters are made into a joke so. hopefully thats as bad as it gets
2496,1,"RAPE AND PEDOPHILIA TW I don't read much on him because he's generally not someone i want to think about, the fact that he made a joke using a pedophilic rape manga about a year ago when the update was slow makes me question his choices immensely(+)"
2497,1,"WATCH: Audience Revolts After #MargaretCho Jokes About Rape, Whites, Gay People http://feedproxy.google.com/~r/breitbart/~3/tTaMgreLj1g/ #Celebrity"
2498,1,RT @smoovfellow The only thing a woman should help a man build is a relationship #tbh #nosexist
2499,1,rules of my friendship: no gay jokes no rape jokes no slurs of any kind just nothing hurtful okay thank
2500,1,"Thank you, uncle, brother, male cousin, father, male friend ... random MAN, for not doing what you weren't supposed to do. #BlameOneNotAll"
2501,1,Hate when niggas say “females” fuckin annoying bitch call me a woman or don’t say nun at all
2502,1,"We're still two young, hot blondes... well you're young...#MKR"
2503,1,"The whole punching up/down is not ok because it mocks the powerless for getting the short end of the stick in a system in which the powerful actively works to keep in place and benefits from. That makes sense to me. The rape jokes, gay jokes, Trans jokes all fall in here."
2504,1,RT @rooshv I would happily pay more for a flight if it would ensure no woman is near the controls. I bet a lot of women would too.
2505,1,"RT @sara771987: @adriennecgomez @MT8_9 there's too many people with common sense, sorry. We don't need to rely on feminism to bring about e…"
2506,1,RT @Riqo_live I'm not sexist but i cant fall asleep if a females driving unless I'm on a xan
2507,1,*to the boy in my geometry class who made rape and gay jokes today*
2508,1,Like rape jokes onstage at E3 and achievements for killing gay people in DR3 and macklmore front lining the launch like just eugh. Eugh
2509,1,"RT @fairbairn77: I'm not sexist or anything but...(no really i'm not, hear me out) if you're a female comedienne you have a lot to do to ma…"
2510,1, Keeks is a bitch she curves everyone  lol I walked into a conversation like this. Smh
2511,1,@jakesayshibro Thanks. I appreciate that.
2512,1,"What is a female? female what? Female dog, female cat? Female is usually used to describe the sex of an animal. Female is an adjective not a noun. We don’t call men males. It’s disrespectful and just another way to say bitch. We are women or ladies not females."
2513,1,"Anybody else bothered that our president would rather make rape jokes, or talk about being cured of being gay, rather than make any kind of statement on how Filipino fishermen were rammed &amp; abandoned at sea by a Chinese ship?"
2514,1,@beerandfeminism @Wyowanderer777 Which is?
2515,1,Men know sexism when they hear it. They appreciate it when they homeboy call them a dog but feel disrespected when they are called a bitch. Both mean dog but one specifies a female. It’s being compared to a female that is disrespectful because that is associated with being weak.
2516,1,"Hey, you can message @reptedyoho on Instagram and tell him how rude it is to call his female colleagues ""fucking bitch""."
2517,1,@Miikito_x3: Toto means ass or vagina?I think pussy cause toto santi is like nasty pussy
2518,1,What the hell is this recurring weirdness @janicewidit I swear I'm not sexist but female chipotle employees can't roll burritos for shiizzzz
